measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Michigan,Both,All Ages,Drug use disorders,Percent,1994,0.0311134089668,0.0326521401764,0.0296422640944
Prevalence,Michigan,Both,All Ages,Opioid use disorders,Percent,1994,0.0135144218521,0.0145897413415,0.0121585320091
Prevalence,Michigan,Both,All Ages,Cocaine use disorders,Percent,1994,0.00512111277637,0.00557318950483,0.0047026828996
Prevalence,Michigan,Both,All Ages,Amphetamine use disorders,Percent,1994,0.00208158701156,0.00254312301854,0.00173507842101
Prevalence,Michigan,Both,All Ages,Cannabis use disorders,Percent,1994,0.00951160798242,0.0106334065919,0.00856060917983
Prevalence,Michigan,Both,All Ages,Other drug use disorders,Percent,1994,0.00158079529714,0.0017110794531,0.00145234314632
Prevalence,Idaho,Both,All Ages,Drug use disorders,Percent,1993,0.0297351550598,0.0315329186934,0.0275808873492
Prevalence,Idaho,Both,All Ages,Opioid use disorders,Percent,1993,0.014133909074,0.0153325194231,0.0128224863007
Prevalence,Idaho,Both,All Ages,Cocaine use disorders,Percent,1993,0.00283869691469,0.0032023819733,0.00254377978653
Prevalence,Idaho,Both,All Ages,Amphetamine use disorders,Percent,1993,0.00415198386669,0.00470248698441,0.00364337462197
Prevalence,Idaho,Both,All Ages,Cannabis use disorders,Percent,1993,0.00817847704049,0.00932018052626,0.00699338186055
Prevalence,Idaho,Both,All Ages,Other drug use disorders,Percent,1993,0.00105753713349,0.00117116174332,0.000963022124939
Prevalence,West Virginia,Both,All Ages,Amphetamine use disorders,Percent,1994,0.00305598724739,0.00354927188719,0.00268248668684
Prevalence,West Virginia,Both,All Ages,Cannabis use disorders,Percent,1994,0.00915634915379,0.0105454192416,0.00807753904588
Prevalence,Alabama,Both,All Ages,Other drug use disorders,Percent,1995,0.00119146813069,0.00130681721596,0.00108501433004
Prevalence,New Jersey,Both,All Ages,Drug use disorders,Percent,1995,0.0300968633006,0.0317920408134,0.0285659156362
Prevalence,New Jersey,Both,All Ages,Opioid use disorders,Percent,1995,0.014867419709,0.0157985112834,0.0139345481236
Prevalence,New Jersey,Both,All Ages,Cocaine use disorders,Percent,1995,0.00627038154265,0.00672352999528,0.00587826212801
Prevalence,New Jersey,Both,All Ages,Amphetamine use disorders,Percent,1995,0.00109915769249,0.00149036208472,0.000791430055423
Prevalence,New Jersey,Both,All Ages,Cannabis use disorders,Percent,1995,0.00714414724639,0.00827788980434,0.00607380366723
Prevalence,New Jersey,Both,All Ages,Other drug use disorders,Percent,1995,0.00136962574714,0.00149989864841,0.00124566965411
Prevalence,Oklahoma,Both,All Ages,Drug use disorders,Percent,1995,0.0327736601611,0.0343084016171,0.0312976437687
Prevalence,Nevada,Both,All Ages,Drug use disorders,Percent,1994,0.0335972320462,0.0353757381875,0.0318760967615
Prevalence,Florida,Both,All Ages,Drug use disorders,Percent,1995,0.0276717156444,0.029143074256,0.026272700007
Prevalence,Kentucky,Both,All Ages,Cocaine use disorders,Percent,1993,0.00292541179682,0.00327297380245,0.00259067459678
Prevalence,Kentucky,Both,All Ages,Amphetamine use disorders,Percent,1993,0.00208162499967,0.0024870941529,0.0017386891239
Prevalence,Kentucky,Both,All Ages,Cannabis use disorders,Percent,1993,0.00698544801486,0.00821099090623,0.00600458875526
Prevalence,Kentucky,Both,All Ages,Other drug use disorders,Percent,1993,0.00127564861264,0.00137837657468,0.00115780554498
Prevalence,Iowa,Both,All Ages,Drug use disorders,Percent,1994,0.0153988423604,0.016761573836,0.0140603995402
Prevalence,Iowa,Both,All Ages,Opioid use disorders,Percent,1994,0.00465110856353,0.00528070746311,0.00418371063081
Prevalence,Iowa,Both,All Ages,Cocaine use disorders,Percent,1994,0.00279478730384,0.00309401298265,0.00248019127243
Prevalence,Iowa,Both,All Ages,Amphetamine use disorders,Percent,1994,0.00191533416769,0.00238394579269,0.00157250865795
Prevalence,Iowa,Both,All Ages,Cannabis use disorders,Percent,1994,0.00524709150463,0.00636520166702,0.00436239654494
Prevalence,Iowa,Both,All Ages,Other drug use disorders,Percent,1994,0.00100493873411,0.00109616142212,0.000909674001038
Prevalence,Massachusetts,Both,All Ages,Drug use disorders,Percent,1994,0.0394499655255,0.0411058462745,0.037459007777
Prevalence,Massachusetts,Both,All Ages,Opioid use disorders,Percent,1994,0.0207324568246,0.0223941979848,0.019229336287
Prevalence,Massachusetts,Both,All Ages,Cocaine use disorders,Percent,1994,0.00605628571187,0.00649292748825,0.00566927734322
Prevalence,Massachusetts,Both,All Ages,Amphetamine use disorders,Percent,1994,0.00227622019337,0.0027664388508,0.00189699500124
Prevalence,Massachusetts,Both,All Ages,Cannabis use disorders,Percent,1994,0.00998487887489,0.0112770297094,0.00894509344239
Prevalence,Massachusetts,Both,All Ages,Other drug use disorders,Percent,1994,0.00146090509746,0.00160554157472,0.00132331366803
Prevalence,North Carolina,Both,All Ages,Drug use disorders,Percent,1993,0.0289810801479,0.0306145498443,0.0272968423499
Prevalence,New Jersey,Both,All Ages,Drug use disorders,Percent,1996,0.0300633881796,0.0319034445302,0.0282821112523
Prevalence,New Jersey,Both,All Ages,Opioid use disorders,Percent,1996,0.0147415979782,0.0158611612178,0.0137848425116
Prevalence,New Jersey,Both,All Ages,Cocaine use disorders,Percent,1996,0.00628424318988,0.00664838326172,0.00591230042559
Prevalence,New Jersey,Both,All Ages,Amphetamine use disorders,Percent,1996,0.00112261926511,0.00146936832183,0.000845210184693
Prevalence,New Jersey,Both,All Ages,Cannabis use disorders,Percent,1996,0.00718355707823,0.00836831298029,0.00625997531983
Prevalence,New Jersey,Both,All Ages,Other drug use disorders,Percent,1996,0.00137548227822,0.00149666703457,0.00126479470211
Prevalence,Connecticut,Both,All Ages,Drug use disorders,Percent,1995,0.0370703701704,0.0385811269817,0.0355741198775
Prevalence,Connecticut,Both,All Ages,Opioid use disorders,Percent,1995,0.0164017959938,0.0173153362061,0.0154472371382
Prevalence,Connecticut,Both,All Ages,Cocaine use disorders,Percent,1995,0.00805588612308,0.00845760106282,0.00765328094541
Prevalence,Connecticut,Both,All Ages,Amphetamine use disorders,Percent,1995,0.0032086543668,0.00366682575732,0.00281752188703
Prevalence,Connecticut,Both,All Ages,Cannabis use disorders,Percent,1995,0.00908402863465,0.0102856733221,0.00806505134675
Prevalence,Connecticut,Both,All Ages,Other drug use disorders,Percent,1995,0.00132146754355,0.00145000848222,0.00120261467626
Prevalence,Florida,Both,All Ages,Drug use disorders,Percent,1996,0.027776242488,0.0292586742564,0.0264300232126
Prevalence,Maine,Both,All Ages,Cannabis use disorders,Percent,1995,0.00838376610906,0.00961762777319,0.00733044078859
Prevalence,Maine,Both,All Ages,Other drug use disorders,Percent,1995,0.00124695093526,0.00137395713115,0.00113208165125
Prevalence,Pennsylvania,Both,All Ages,Amphetamine use disorders,Percent,1995,0.00199359486567,0.00244466033826,0.00164477288749
Prevalence,Pennsylvania,Both,All Ages,Cannabis use disorders,Percent,1995,0.00706570324322,0.00820024879415,0.00605409330587
Prevalence,Pennsylvania,Both,All Ages,Other drug use disorders,Percent,1995,0.00140128194684,0.00153276785277,0.00128034222423
Prevalence,Wyoming,Both,All Ages,Drug use disorders,Percent,1994,0.0165569610796,0.0177023084711,0.0152730877106
Prevalence,Wyoming,Both,All Ages,Opioid use disorders,Percent,1994,0.00476250500302,0.00538787401698,0.00423589755856
Prevalence,Wyoming,Both,All Ages,Cocaine use disorders,Percent,1994,0.00284149549599,0.00315431970663,0.00252844689126
Prevalence,Wyoming,Both,All Ages,Amphetamine use disorders,Percent,1994,0.00119981619869,0.00154068106865,0.000887525009414
Prevalence,Wyoming,Both,All Ages,Cannabis use disorders,Percent,1994,0.00673481332017,0.00780969606281,0.00583822547743
Prevalence,Wyoming,Both,All Ages,Other drug use disorders,Percent,1994,0.00123868579213,0.00134164177139,0.00112510813627
Prevalence,Maryland,Both,All Ages,Drug use disorders,Percent,1994,0.0323178162033,0.0344777647151,0.0304233800318
Prevalence,Maryland,Both,All Ages,Opioid use disorders,Percent,1994,0.0143149207943,0.0155664580692,0.0125721312487
Prevalence,Wyoming,Both,All Ages,Drug use disorders,Percent,1993,0.0163911006293,0.01759564184,0.01515403295
Prevalence,Wyoming,Both,All Ages,Opioid use disorders,Percent,1993,0.00465515377842,0.00526023925406,0.00412889146509
Prevalence,Wyoming,Both,All Ages,Cocaine use disorders,Percent,1993,0.0028821904725,0.00320158921194,0.00256191717726
Prevalence,Wyoming,Both,All Ages,Amphetamine use disorders,Percent,1993,0.00118053814277,0.00151593445364,0.00087208211141
Prevalence,Wyoming,Both,All Ages,Cannabis use disorders,Percent,1993,0.00670343347615,0.00778718353532,0.0058173000706
Prevalence,Wyoming,Both,All Ages,Other drug use disorders,Percent,1993,0.00120185438087,0.00130200070016,0.00108948808224
Prevalence,Arizona,Both,All Ages,Drug use disorders,Percent,1995,0.0384414826239,0.0400434789414,0.0368901906139
Prevalence,Arizona,Both,All Ages,Opioid use disorders,Percent,1995,0.0180211067675,0.0188551362534,0.0170278229193
Prevalence,Arizona,Both,All Ages,Cocaine use disorders,Percent,1995,0.00476298469645,0.00520408669051,0.00440075509238
Prevalence,Arizona,Both,All Ages,Amphetamine use disorders,Percent,1995,0.00547466989749,0.00599553203981,0.00501150242552
Prevalence,Arizona,Both,All Ages,Cannabis use disorders,Percent,1995,0.00990438720772,0.011202904391,0.00880330314096
Prevalence,Arizona,Both,All Ages,Other drug use disorders,Percent,1995,0.00133947517414,0.00146482364414,0.00122095913877
Prevalence,North Carolina,Both,All Ages,Opioid use disorders,Percent,1994,0.0112241674939,0.0122003047242,0.0101846969803
Prevalence,North Carolina,Both,All Ages,Cocaine use disorders,Percent,1994,0.0074261595601,0.00788988676321,0.00698689939154
Prevalence,North Carolina,Both,All Ages,Amphetamine use disorders,Percent,1994,0.00163129873077,0.00206151058741,0.00126057735533
Prevalence,North Carolina,Both,All Ages,Cannabis use disorders,Percent,1994,0.00790794502397,0.00900453550107,0.00679021837733
Prevalence,North Carolina,Both,All Ages,Other drug use disorders,Percent,1994,0.00123446528299,0.00136921496727,0.0011401013928
Prevalence,Louisiana,Both,All Ages,Drug use disorders,Percent,1994,0.0351618283919,0.0369828003999,0.0332422495718
Prevalence,Louisiana,Both,All Ages,Opioid use disorders,Percent,1994,0.0173211214485,0.0186231884072,0.0161718186378
Prevalence,Louisiana,Both,All Ages,Cocaine use disorders,Percent,1994,0.00558823804442,0.00600819399543,0.00522787827389
Prevalence,Louisiana,Both,All Ages,Amphetamine use disorders,Percent,1994,0.00418552745186,0.00474222483325,0.00373022496243
Prevalence,Louisiana,Both,All Ages,Cannabis use disorders,Percent,1994,0.00772706919022,0.00868896785143,0.00666887405668
Prevalence,Louisiana,Both,All Ages,Other drug use disorders,Percent,1994,0.00123622922913,0.00133932964402,0.00111719118069
Prevalence,North Carolina,Both,All Ages,Drug use disorders,Percent,1995,0.0287208797953,0.0303258261049,0.0271736862962
Prevalence,New Jersey,Both,All Ages,Drug use disorders,Percent,1994,0.0302180071525,0.0321165995293,0.0286771528618
Prevalence,New Jersey,Both,All Ages,Opioid use disorders,Percent,1994,0.0149651870046,0.0160894831246,0.0140059796515
Prevalence,New Jersey,Both,All Ages,Cocaine use disorders,Percent,1994,0.00628584178435,0.00664846469194,0.00591709616161
Prevalence,New Jersey,Both,All Ages,Amphetamine use disorders,Percent,1994,0.00109493825516,0.00143715542996,0.000823276044628
Prevalence,New Jersey,Both,All Ages,Cannabis use disorders,Percent,1994,0.00720023013651,0.00836997964657,0.00627560460097
Prevalence,New Jersey,Both,All Ages,Other drug use disorders,Percent,1994,0.00134421941712,0.00146520479702,0.00123914914837
Prevalence,Virginia,Both,All Ages,Other drug use disorders,Percent,1995,0.00120739111178,0.00133193959283,0.00109036691824
Prevalence,South Carolina,Both,All Ages,Drug use disorders,Percent,1993,0.0339154954603,0.0357268525396,0.0319045464288
Prevalence,South Carolina,Both,All Ages,Opioid use disorders,Percent,1993,0.0158396363507,0.0170530200083,0.0142438173433
Prevalence,South Carolina,Both,All Ages,Cocaine use disorders,Percent,1993,0.00799706538334,0.00847073226606,0.00753381886709
Prevalence,South Carolina,Both,All Ages,Amphetamine use disorders,Percent,1993,0.00269448757071,0.00321832705678,0.00235739669241
Prevalence,South Carolina,Both,All Ages,Cannabis use disorders,Percent,1993,0.00703918395242,0.00815568392613,0.00595876660076
Prevalence,South Carolina,Both,All Ages,Other drug use disorders,Percent,1993,0.00114342790532,0.00125781520133,0.00105124825773
Prevalence,Pennsylvania,Both,All Ages,Drug use disorders,Percent,1994,0.034064430519,0.0357561385999,0.0324333794032
Prevalence,Pennsylvania,Both,All Ages,Opioid use disorders,Percent,1994,0.0179873668707,0.0193346492733,0.0166734584636
Prevalence,Pennsylvania,Both,All Ages,Cocaine use disorders,Percent,1994,0.00647657394561,0.00687946162067,0.00609359949909
Prevalence,New York,Both,All Ages,Drug use disorders,Percent,1996,0.0357419767273,0.0376604308555,0.0341182917672
Prevalence,New York,Both,All Ages,Opioid use disorders,Percent,1996,0.0129677147415,0.0141304557026,0.0118544564759
Prevalence,New York,Both,All Ages,Cocaine use disorders,Percent,1996,0.00935841260589,0.00976550917836,0.00889401715536
Prevalence,New York,Both,All Ages,Amphetamine use disorders,Percent,1996,0.00194537749463,0.00232434993646,0.00158969684538
Prevalence,New York,Both,All Ages,Cannabis use disorders,Percent,1996,0.0110146227301,0.0121384974747,0.00987409305946
Prevalence,New York,Both,All Ages,Other drug use disorders,Percent,1996,0.00135081560014,0.00145349622568,0.00123553753084
Prevalence,New Mexico,Both,All Ages,Drug use disorders,Percent,1994,0.0350514731258,0.0366787919515,0.0333046022201
Prevalence,New Mexico,Both,All Ages,Opioid use disorders,Percent,1994,0.0140309351135,0.0151712632109,0.0125466151845
Prevalence,New Mexico,Both,All Ages,Cocaine use disorders,Percent,1994,0.0052733597673,0.00573898032694,0.00485486899423
Prevalence,New Mexico,Both,All Ages,Amphetamine use disorders,Percent,1994,0.00458688184472,0.00510112847606,0.00413267883434
Prevalence,New Mexico,Both,All Ages,Cannabis use disorders,Percent,1994,0.0106849636802,0.0118279544789,0.00957377118893
Prevalence,New Mexico,Both,All Ages,Other drug use disorders,Percent,1994,0.00140125736805,0.00152095915958,0.00127851132096
Prevalence,Oregon,Both,All Ages,Drug use disorders,Percent,1994,0.0402551061019,0.041966283206,0.0384515231335
Prevalence,Oregon,Both,All Ages,Opioid use disorders,Percent,1994,0.0191493128527,0.0204842373768,0.0177356705166
Prevalence,Oregon,Both,All Ages,Cocaine use disorders,Percent,1994,0.00428857408637,0.00473790840815,0.00391039715084
Prevalence,Oregon,Both,All Ages,Amphetamine use disorders,Percent,1994,0.00550824484399,0.00600068794627,0.00505819632297
Prevalence,Oregon,Both,All Ages,Cannabis use disorders,Percent,1994,0.0111288057117,0.0123317020165,0.0100640062433
Prevalence,Oregon,Both,All Ages,Other drug use disorders,Percent,1994,0.00130861709829,0.00141884016497,0.0011873460576
Prevalence,Nebraska,Both,All Ages,Other drug use disorders,Percent,1995,0.00102685618313,0.00113240358683,0.00092072070273
Prevalence,Minnesota,Both,All Ages,Drug use disorders,Percent,1994,0.0217056371181,0.0230127409147,0.0203626275688
Prevalence,Minnesota,Both,All Ages,Opioid use disorders,Percent,1994,0.00612732549841,0.00675077289926,0.00537547080677
Prevalence,Minnesota,Both,All Ages,Cocaine use disorders,Percent,1994,0.00314558992234,0.00352966785351,0.00273689509129
Prevalence,Minnesota,Both,All Ages,Amphetamine use disorders,Percent,1994,0.00355174638638,0.00405214616676,0.00314864729014
Prevalence,Minnesota,Both,All Ages,Cannabis use disorders,Percent,1994,0.00814550093946,0.00917264773833,0.00705992178818
Prevalence,Minnesota,Both,All Ages,Other drug use disorders,Percent,1994,0.00110182432451,0.00120577818857,0.000999333274632
Prevalence,Kentucky,Both,All Ages,Drug use disorders,Percent,1995,0.0404775089837,0.0422905172339,0.0387760499378
Prevalence,Kentucky,Both,All Ages,Opioid use disorders,Percent,1995,0.0282309477538,0.029437728986,0.0271023685814
Prevalence,United States,Both,All Ages,Drug use disorders,Percent,1996,0.0306766520769,0.0320030118129,0.029383405469
Prevalence,United States,Both,All Ages,Opioid use disorders,Percent,1996,0.0127543131245,0.0138020974993,0.0117192022123
Prevalence,United States,Both,All Ages,Cocaine use disorders,Percent,1996,0.00576959878479,0.00610669897081,0.00545708555399
Prevalence,United States,Both,All Ages,Amphetamine use disorders,Percent,1996,0.00254541841566,0.0029375440836,0.00221828635616
Prevalence,United States,Both,All Ages,Cannabis use disorders,Percent,1996,0.00900014779972,0.00991752425985,0.00805784551725
Prevalence,United States,Both,All Ages,Other drug use disorders,Percent,1996,0.00131119466193,0.00141373344383,0.00120130622512
Prevalence,Tennessee,Both,All Ages,Drug use disorders,Percent,1994,0.0347206653307,0.0366875546598,0.0328700475807
Prevalence,Tennessee,Both,All Ages,Opioid use disorders,Percent,1994,0.0183565825442,0.0200370585934,0.016761268549
